t,speed,rpm,gear,ratio,mech,slip,tcc,locked,trip_km,fuel_pt,coolant,map,load
1787836286.7,0.00,675.2,1,2.820,2.816,1.0014,0,False,268.83078,41.57,89.0,53.0,0.0
1787836287.2,0.00,679.0,1,2.820,2.816,1.0014,0,False,268.83078,36.86,89.0,53.0,0.0
1787836287.7,0.00,681.5,1,2.820,2.816,1.0014,0,False,268.83078,41.57,89.0,53.0,0.0
1787836288.2,0.00,680.2,1,2.820,2.816,1.0014,0,False,268.83078,36.86,90.0,53.0,0.0
1787836288.7,0.00,676.2,1,2.820,2.816,1.0014,0,False,268.83078,41.57,90.0,53.0,0.0
1787836289.2,0.00,677.8,1,2.820,2.816,1.0014,0,False,268.83078,39.22,90.0,53.0,0.0
1787836289.7,0.00,683.2,1,2.820,2.816,1.0014,0,False,268.83078,41.57,90.0,53.0,0.0
1787836290.2,0.00,679.0,1,2.820,2.816,1.0014,0,False,268.83078,41.57,90.0,52.0,0.0
1787836290.7,0.00,671.0,1,2.820,2.816,1.0014,0,False,268.83078,39.22,90.0,53.0,0.0
1787836291.2,0.00,674.8,1,2.820,2.816,1.0014,0,False,268.83078,41.57,90.0,53.0,0.0
1787836291.7,0.00,682.2,1,2.820,2.816,1.0014,0,False,268.83078,39.22,90.0,53.0,0.0
1787836292.2,0.00,681.8,1,2.820,2.816,1.0014,0,False,268.83078,41.57,90.0,52.0,0.0
1787836292.7,0.00,674.5,1,2.820,2.816,1.0014,0,False,268.83078,38.04,90.0,52.0,0.0
1787836293.2,0.00,675.2,1,2.820,2.816,1.0014,0,False,268.83078,41.57,90.0,53.0,0.0
1787836293.7,0.00,681.8,1,2.820,2.816,1.0014,0,False,268.83078,38.04,90.0,53.0,0.0
1787836294.2,0.00,678.0,1,2.820,2.816,1.0014,0,False,268.83078,41.57,90.0,52.0,0.0
1787836294.7,0.00,671.5,1,2.820,2.816,1.0014,0,False,268.83078,41.57,90.0,53.0,0.0
1787836295.2,0.00,679.2,1,2.820,2.816,1.0014,0,False,268.83078,39.22,90.0,53.0,0.0
1787836295.7,0.00,684.2,1,2.820,2.816,1.0014,0,False,268.83078,41.57,90.0,52.0,0.0
1787836296.3,0.00,676.0,1,2.820,2.816,1.0014,0,False,268.83078,39.22,90.0,52.0,0.0
1787836296.8,0.89,724.2,1,2.820,2.816,1.0014,0,False,268.83078,45.49,90.0,56.0,0.0
1787836297.3,2.00,739.8,1,2.820,2.816,1.0014,0,False,268.83117,35.69,90.0,54.0,1.0
1787836297.8,2.98,848.2,1,2.820,2.816,1.0014,0,False,268.83156,43.92,90.0,67.0,18.0
1787836298.3,5.39,1413.2,1,2.900,2.816,1.0298,0,False,268.83195,41.57,90.0,87.0,22.0
1787836298.8,9.12,1647.0,1,2.820,2.816,1.0014,0,False,268.83272,46.27,90.0,83.0,23.0
1787836299.3,12.53,1809.5,1,2.810,2.816,0.9979,0,False,268.83428,41.57,90.0,81.0,24.0
1787836299.8,15.50,1971.8,1,2.820,2.816,1.0014,0,False,268.83623,43.92,90.0,81.0,25.0
1787836300.3,18.08,2206.8,1,2.810,2.816,0.9979,0,False,268.83856,42.75,90.0,80.0,26.0
1787836300.8,20.63,2442.0,1,2.810,2.816,0.9979,100,False,268.84090,42.75,90.0,80.0,30.0
1787836301.3,23.40,2735.8,1,2.830,2.816,1.0050,99.50530035335689,False,268.84402,44.71,90.0,82.0,34.0
1787836301.8,26.22,3035.0,2,2.820,1.498,1.8825,53.120567375886516,False,268.84752,40.39,91.0,80.0,36.0
1787836302.3,28.78,3229.0,2,2.810,1.498,1.8758,53.30960854092527,False,268.85103,42.75,90.0,78.0,38.0
1787836302.8,31.13,2317.5,2,1.690,1.498,1.1282,88.63905325443787,False,268.85531,36.86,90.0,88.0,40.0
1787836303.3,33.00,2236.8,2,1.500,1.498,1.0013,99.86666666666667,False,268.85959,47.06,90.0,92.0,42.0
1787836303.8,34.97,2338.0,2,1.500,1.498,1.0013,99.86666666666667,False,268.86426,38.04,90.0,92.0,43.0
1787836304.3,36.95,2436.2,2,1.500,1.498,1.0013,99.86666666666667,False,268.87049,42.75,90.0,92.0,44.0
1787836304.8,38.77,2529.8,2,1.500,1.498,1.0013,99.86666666666667,False,268.87556,38.04,90.0,92.0,45.0
1787836305.3,40.69,2628.2,2,1.500,1.498,1.0013,99.86666666666667,False,268.88101,47.06,90.0,91.0,45.0
1787836305.8,42.41,2764.8,2,1.500,1.498,1.0013,99.86666666666667,False,268.88685,39.22,90.0,90.0,46.0
1787836306.3,44.96,2891.2,2,1.500,1.498,1.0013,99.86666666666667,False,268.89269,43.92,90.0,90.0,43.0
1787836306.8,46.93,2969.5,2,1.500,1.498,1.0013,99.86666666666667,False,268.89931,43.92,90.0,83.0,39.0
1787836307.3,48.72,3047.8,3,1.500,1.000,1.5000,66.66666666666666,False,268.90593,43.92,90.0,82.0,39.0
1787836307.8,50.20,2385.8,3,1.000,1.000,1.0000,100,False,268.91255,38.04,90.0,86.0,40.0
1787836308.3,51.54,2337.5,3,1.000,1.000,1.0000,100,False,268.92034,38.04,90.0,90.0,40.0
1787836308.8,52.64,2381.5,3,1.000,1.000,1.0000,100,False,268.92773,38.04,90.0,90.0,40.0
1787836309.3,53.92,2415.0,3,1.000,1.000,1.0000,100,False,268.93513,42.75,90.0,90.0,40.0
1787836309.8,55.34,2465.0,3,1.000,1.000,1.0000,100,False,268.94253,41.57,90.0,89.0,40.0
1787836310.3,56.12,2452.2,3,1.000,1.000,1.0000,100,False,268.95032,35.69,90.0,82.0,31.0
1787836310.8,57.41,2497.2,3,1.000,1.000,1.0000,100,False,268.95811,45.49,90.0,81.0,32.0
1787836311.3,58.34,2529.0,3,1.000,1.000,1.0000,100,False,268.96589,36.86,90.0,81.0,32.0
1787836311.8,59.37,2561.5,3,1.000,1.000,1.0000,100,False,268.97407,50.59,90.0,81.0,32.0
1787836312.4,60.42,2470.0,4,0.970,0.726,1.3361,74.84536082474227,False,268.98264,34.90,90.0,68.0,23.0
1787836312.9,60.74,2027.5,4,0.730,0.726,1.0055,99.45205479452055,False,268.99081,43.92,90.0,75.0,24.0
1787836313.4,61.18,2039.2,4,0.730,0.726,1.0055,99.45205479452055,False,268.99938,35.69,90.0,77.0,24.0
1787836313.9,61.58,1968.5,4,0.720,0.726,0.9917,100,False,269.00756,39.22,90.0,77.0,25.0
1787836314.4,62.24,1746.5,4,0.730,0.726,1.0055,99.45205479452055,True,269.01690,39.22,90.0,83.0,25.0
1787836314.9,62.63,1759.8,4,0.730,0.726,1.0055,99.45205479452055,True,269.02547,38.04,90.0,84.0,26.0
1787836315.4,62.82,1765.5,4,0.720,0.726,0.9917,100,True,269.03443,40.39,90.0,85.0,26.0
1787836315.9,63.12,1774.8,4,0.730,0.726,1.0055,99.45205479452055,True,269.04299,41.57,90.0,85.0,26.0
1787836316.4,63.32,1778.8,4,0.730,0.726,1.0055,99.45205479452055,True,269.05195,39.22,90.0,85.0,26.0
1787836316.9,63.52,1782.0,4,0.720,0.726,0.9917,100,True,269.06052,36.86,90.0,85.0,26.0
1787836317.4,63.79,1799.2,4,0.720,0.726,0.9917,100,True,269.06947,42.75,90.0,85.0,5.0
1787836317.9,63.27,1769.8,4,0.730,0.726,1.0055,99.45205479452055,True,269.07804,34.90,90.0,34.0,1.0
1787836318.4,62.37,1758.8,4,0.720,0.726,0.9917,100,True,269.08699,34.12,90.0,23.0,1.0
1787836318.9,61.38,1707.5,4,0.730,0.726,1.0055,99.45205479452055,True,269.09517,36.86,90.0,21.0,1.0
1787836319.4,60.44,1710.0,4,0.730,0.726,1.0055,99.45205479452055,True,269.10529,38.04,90.0,21.0,3.0
1787836319.9,59.93,1694.5,4,0.730,0.726,1.0055,99.45205479452055,True,269.11464,46.27,90.0,26.0,5.0
1787836320.4,59.87,1709.5,4,0.730,0.726,1.0055,99.45205479452055,True,269.12282,36.86,90.0,28.0,6.0
1787836320.9,59.66,1713.2,4,0.730,0.726,1.0055,99.45205479452055,True,269.13099,34.90,90.0,30.0,6.0
1787836321.4,59.66,1718.0,4,0.730,0.726,1.0055,99.45205479452055,True,269.13917,39.22,90.0,32.0,6.0
1787836321.9,59.55,1726.8,4,0.730,0.726,1.0055,99.45205479452055,True,269.14735,43.92,90.0,33.0,7.0
1787836322.4,59.92,1734.8,4,0.730,0.726,1.0055,99.45205479452055,True,269.15591,34.90,90.0,34.0,8.0
1787836322.9,59.88,1695.8,4,0.730,0.726,1.0055,99.45205479452055,True,269.16409,35.69,90.0,36.0,8.0
1787836323.4,60.52,1695.8,4,0.730,0.726,1.0055,99.45205479452055,True,269.17227,38.04,90.0,37.0,8.0
1787836323.9,60.91,1710.5,4,0.730,0.726,1.0055,99.45205479452055,True,269.18084,42.75,90.0,38.0,8.0
1787836324.4,60.95,1713.5,4,0.730,0.726,1.0055,99.45205479452055,True,269.18901,38.04,90.0,39.0,9.0
1787836324.9,61.25,1722.5,4,0.730,0.726,1.0055,99.45205479452055,True,269.19758,38.04,90.0,40.0,9.0
1787836325.4,61.24,1717.2,4,0.720,0.726,0.9917,100,True,269.20615,39.22,90.0,41.0,10.0
1787836325.9,61.26,1720.0,4,0.730,0.726,1.0055,99.45205479452055,True,269.21510,36.86,90.0,42.0,10.0
1787836326.4,61.05,1725.2,4,0.730,0.726,1.0055,99.45205479452055,True,269.22367,38.04,90.0,44.0,10.0
1787836327.0,61.43,1727.0,4,0.730,0.726,1.0055,99.45205479452055,True,269.23223,38.04,90.0,45.0,10.0
1787836327.5,61.34,1728.5,4,0.730,0.726,1.0055,99.45205479452055,True,269.24080,42.75,90.0,46.0,11.0
1787836328.0,61.57,1731.5,4,0.730,0.726,1.0055,99.45205479452055,True,269.24937,40.39,90.0,48.0,11.0
1787836328.5,62.05,1734.0,4,0.730,0.726,1.0055,99.45205479452055,True,269.25754,40.39,90.0,49.0,11.0
1787836329.0,62.03,1739.8,4,0.730,0.726,1.0055,99.45205479452055,True,269.26611,35.69,90.0,50.0,12.0
1787836329.5,61.70,1738.2,4,0.730,0.726,1.0055,99.45205479452055,True,269.27468,41.57,90.0,51.0,12.0
1787836330.0,61.78,1736.5,4,0.720,0.726,0.9917,100,True,269.28324,40.39,90.0,52.0,13.0
1787836330.5,61.87,1738.2,4,0.730,0.726,1.0055,99.45205479452055,True,269.29181,36.86,90.0,55.0,13.0
1787836331.0,61.90,1735.5,4,0.730,0.726,1.0055,99.45205479452055,True,269.30038,38.04,90.0,57.0,14.0
1787836331.5,61.89,1740.8,4,0.720,0.726,0.9917,100,True,269.30894,38.04,90.0,60.0,15.0
1787836332.0,61.67,1736.8,4,0.720,0.726,0.9917,100,True,269.31640,40.39,90.0,63.0,15.0
1787836332.5,62.11,1740.8,4,0.720,0.726,0.9917,100,True,269.32496,39.22,90.0,64.0,16.0
1787836333.0,62.35,1748.0,4,0.720,0.726,0.9917,100,True,269.33353,39.22,90.0,65.0,16.0
1787836333.5,62.30,1748.0,4,0.730,0.726,1.0055,99.45205479452055,True,269.34210,41.57,90.0,65.0,16.0
1787836334.0,62.30,1750.5,4,0.730,0.726,1.0055,99.45205479452055,True,269.35066,38.04,90.0,67.0,17.0
1787836334.5,62.28,1757.8,4,0.730,0.726,1.0055,99.45205479452055,True,269.35923,39.22,90.0,67.0,17.0
1787836335.0,62.97,1767.8,4,0.730,0.726,1.0055,99.45205479452055,True,269.36974,38.04,90.0,68.0,17.0
1787836335.5,63.03,1769.2,4,0.730,0.726,1.0055,99.45205479452055,True,269.37831,34.90,90.0,68.0,17.0
1787836336.0,62.90,1772.2,4,0.720,0.726,0.9917,100,True,269.38727,39.22,90.0,69.0,17.0
1787836336.5,63.22,1777.8,4,0.730,0.726,1.0055,99.45205479452055,True,269.39583,42.75,90.0,69.0,18.0
1787836337.0,63.58,1787.5,4,0.720,0.726,0.9917,100,True,269.40440,40.39,90.0,70.0,18.0
1787836337.5,63.94,1790.5,4,0.730,0.726,1.0055,99.45205479452055,True,269.41413,38.04,90.0,70.0,18.0
1787836338.0,64.11,1798.5,4,0.720,0.726,0.9917,100,True,269.42309,38.04,90.0,72.0,20.0
1787836338.5,64.31,1809.0,4,0.720,0.726,0.9917,100,True,269.43205,44.71,90.0,74.0,20.0
1787836339.0,64.63,1820.0,4,0.730,0.726,1.0055,99.45205479452055,True,269.44100,40.39,90.0,75.0,21.0
1787836339.5,64.96,1815.0,4,0.730,0.726,1.0055,99.45205479452055,True,269.44996,40.39,90.0,47.0,6.0
1787836340.0,64.17,1861.0,4,0.730,0.726,1.0055,99.45205479452055,True,269.45852,34.12,90.0,33.0,8.0
1787836340.5,63.94,1863.2,4,0.730,0.726,1.0055,99.45205479452055,True,269.46748,40.39,90.0,35.0,9.0
1787836341.0,63.66,1879.0,4,0.730,0.726,1.0055,99.45205479452055,True,269.47644,35.69,90.0,39.0,10.0
1787836341.5,63.74,1880.0,4,0.730,0.726,1.0055,99.45205479452055,True,269.48539,40.39,90.0,43.0,10.0
1787836342.1,63.37,1875.2,4,0.730,0.726,1.0055,99.45205479452055,True,269.49396,34.90,90.0,42.0,11.0
1787836342.6,63.60,1784.5,4,0.730,0.726,1.0055,99.45205479452055,True,269.50291,38.04,90.0,44.0,11.0
1787836343.1,63.35,1787.8,4,0.730,0.726,1.0055,99.45205479452055,True,269.51226,38.04,90.0,47.0,12.0
1787836343.6,63.45,1786.0,4,0.730,0.726,1.0055,99.45205479452055,True,269.52122,40.39,90.0,50.0,13.0
1787836344.1,63.63,1787.8,4,0.730,0.726,1.0055,99.45205479452055,True,269.52978,42.75,90.0,53.0,13.0
1787836344.6,63.85,1793.8,4,0.730,0.726,1.0055,99.45205479452055,True,269.53874,39.22,90.0,56.0,14.0
1787836345.1,64.09,1797.0,4,0.720,0.726,0.9917,100,True,269.54769,42.75,90.0,58.0,14.0
1787836345.6,63.85,1782.2,4,0.720,0.726,0.9917,100,True,269.55626,33.73,90.0,61.0,15.0
1787836346.1,64.08,1799.2,4,0.730,0.726,1.0055,99.45205479452055,True,269.56522,43.92,90.0,64.0,16.0
1787836346.6,64.33,1804.0,4,0.720,0.726,0.9917,100,True,269.57417,39.22,90.0,66.0,16.0
1787836347.1,64.49,1809.2,4,0.720,0.726,0.9917,100,True,269.58313,34.90,90.0,67.0,16.0
1787836347.6,64.74,1815.2,4,0.730,0.726,1.0055,99.45205479452055,True,269.59169,40.39,90.0,67.0,17.0
1787836348.1,64.91,1819.5,4,0.730,0.726,1.0055,99.45205479452055,True,269.60065,38.04,90.0,68.0,17.0
1787836348.6,65.00,1826.0,4,0.730,0.726,1.0055,99.45205479452055,True,269.61039,40.39,90.0,69.0,17.0
1787836349.1,65.41,1834.0,4,0.730,0.726,1.0055,99.45205479452055,True,269.61973,36.86,90.0,70.0,18.0
1787836349.6,65.58,1844.0,4,0.720,0.726,0.9917,100,True,269.63024,38.04,90.0,70.0,18.0
1787836350.1,65.76,1847.5,4,0.720,0.726,0.9917,100,True,269.63959,35.69,90.0,71.0,18.0
1787836350.6,65.97,1854.0,4,0.730,0.726,1.0055,99.45205479452055,True,269.64855,44.71,90.0,71.0,18.0
1787836351.1,66.16,1859.2,4,0.720,0.726,0.9917,100,True,269.65750,41.57,90.0,72.0,19.0
1787836351.6,66.37,1861.5,4,0.730,0.726,1.0055,99.45205479452055,True,269.66685,38.04,90.0,73.0,19.0
1787836352.1,66.48,1866.8,4,0.730,0.726,1.0055,99.45205479452055,True,269.67580,36.86,90.0,73.0,19.0
1787836352.6,66.67,1871.8,4,0.730,0.726,1.0055,99.45205479452055,True,269.68515,38.04,90.0,74.0,19.0
1787836353.1,66.65,1881.8,4,0.730,0.726,1.0055,99.45205479452055,True,269.69449,40.39,90.0,72.0,19.0
1787836353.6,67.16,1885.0,4,0.730,0.726,1.0055,99.45205479452055,True,269.70384,36.86,90.0,71.0,20.0
1787836354.1,67.48,1893.0,4,0.730,0.726,1.0055,99.45205479452055,True,269.71140,40.39,90.0,71.0,20.0
1787836354.6,67.61,1889.5,4,0.730,0.726,1.0055,99.45205479452055,True,269.72074,35.69,90.0,58.0,1.0
1787836355.1,66.97,1881.5,4,0.730,0.726,1.0055,99.45205479452055,True,269.73009,35.69,90.0,25.0,1.0
1787836355.6,66.05,1848.2,4,0.730,0.726,1.0055,99.45205479452055,True,269.73943,34.90,90.0,20.0,1.0
1787836356.1,65.39,1818.2,4,0.730,0.726,1.0055,99.45205479452055,True,269.74839,40.39,90.0,20.0,1.0
1787836356.6,64.64,1787.8,4,0.730,0.726,1.0055,99.45205479452055,True,269.75735,34.90,90.0,20.0,1.0
1787836357.1,63.85,1770.0,4,0.730,0.726,1.0055,99.45205479452055,True,269.76630,39.22,90.0,20.0,3.0
1787836357.6,63.31,1781.5,4,0.730,0.726,1.0055,99.45205479452055,True,269.77487,36.86,90.0,25.0,5.0
1787836358.2,63.20,1790.5,4,0.730,0.726,1.0055,99.45205479452055,True,269.78382,40.39,90.0,27.0,5.0
1787836358.7,62.66,1788.2,4,0.730,0.726,1.0055,99.45205479452055,True,269.79239,39.22,90.0,28.0,6.0
1787836359.2,62.03,1778.8,4,0.730,0.726,1.0055,99.45205479452055,True,269.80096,40.39,90.0,31.0,7.0
1787836359.7,61.52,1783.0,4,0.730,0.726,1.0055,99.45205479452055,True,269.81030,35.69,90.0,32.0,7.0
1787836360.2,61.71,1795.5,4,0.730,0.726,1.0055,99.45205479452055,True,269.81887,38.04,90.0,34.0,8.0
1787836360.7,61.76,1807.5,4,0.730,0.726,1.0055,99.45205479452055,True,269.82743,40.39,90.0,38.0,10.0
1787836361.2,61.38,1734.0,4,0.730,0.726,1.0055,99.45205479452055,True,269.83600,38.04,90.0,41.0,10.0
1787836361.7,60.99,1716.0,4,0.730,0.726,1.0055,99.45205479452055,True,269.84457,39.22,89.0,43.0,10.0
1787836362.2,61.58,1731.2,4,0.720,0.726,0.9917,100,True,269.85275,36.86,90.0,45.0,11.0
1787836362.7,61.44,1723.2,4,0.730,0.726,1.0055,99.45205479452055,True,269.86131,38.04,89.0,49.0,12.0
1787836363.2,61.40,1727.5,4,0.730,0.726,1.0055,99.45205479452055,True,269.86988,36.86,89.0,52.0,13.0
1787836363.7,61.08,1717.0,4,0.730,0.726,1.0055,99.45205479452055,True,269.87844,39.22,89.0,54.0,13.0
1787836364.2,61.43,1727.0,4,0.730,0.726,1.0055,99.45205479452055,True,269.88662,36.86,89.0,55.0,13.0
1787836364.7,61.74,1726.8,4,0.730,0.726,1.0055,99.45205479452055,True,269.89519,39.22,89.0,56.0,13.0
1787836365.2,61.81,1735.8,4,0.730,0.726,1.0055,99.45205479452055,True,269.90375,40.39,89.0,57.0,14.0
1787836365.7,61.93,1739.8,4,0.730,0.726,1.0055,99.45205479452055,True,269.91310,43.92,89.0,60.0,15.0
1787836366.2,62.20,1746.0,4,0.730,0.726,1.0055,99.45205479452055,True,269.92167,38.04,89.0,61.0,15.0
1787836366.7,62.06,1740.8,4,0.720,0.726,0.9917,100,True,269.93218,40.39,89.0,62.0,15.0
1787836367.2,62.41,1753.2,4,0.730,0.726,1.0055,99.45205479452055,True,269.94075,34.90,89.0,63.0,15.0
1787836367.7,62.35,1892.8,3,3.280,1.000,3.2800,30.48780487804878,False,269.94931,42.75,89.0,64.0,16.0
1787836368.2,62.13,2313.0,3,3.470,1.000,3.4700,28.818443804034583,False,269.95788,35.69,89.0,62.0,18.0
1787836368.7,61.89,2557.8,3,1.000,1.000,1.0000,100,False,269.96645,43.92,89.0,62.0,23.0
1787836369.2,62.05,2601.2,3,1.000,1.000,1.0000,100,False,269.97501,35.69,89.0,69.0,26.0
1787836369.7,62.46,2636.2,3,1.000,1.000,1.0000,100,False,269.98358,39.22,89.0,71.0,28.0
1787836370.2,62.77,2669.5,3,1.000,1.000,1.0000,100,False,269.99215,40.39,89.0,75.0,30.0
1787836370.7,62.57,2673.0,3,1.000,1.000,1.0000,100,False,270.00071,43.92,89.0,77.0,31.0
1787836371.2,62.98,2688.0,3,1.000,1.000,1.0000,100,False,270.01045,41.18,89.0,77.0,31.0
1787836371.7,63.57,2699.5,3,1.000,1.000,1.0000,100,False,270.01901,41.18,89.0,77.0,31.0
1787836372.2,63.93,2714.8,3,1.000,1.000,1.0000,100,False,270.02797,36.47,89.0,77.0,32.0
1787836372.7,64.09,2723.2,3,1.000,1.000,1.0000,100,False,270.03693,36.47,89.0,77.0,32.0
1787836373.2,64.55,2741.0,3,1.000,1.000,1.0000,100,False,270.04549,43.92,89.0,77.0,32.0
1787836373.8,64.83,2758.8,3,1.000,1.000,1.0000,100,False,270.05445,37.65,89.0,77.0,32.0
1787836374.3,65.58,2772.2,3,1.000,1.000,1.0000,100,False,270.06379,42.75,89.0,77.0,33.0
1787836374.8,65.97,2791.5,3,1.000,1.000,1.0000,100,False,270.07275,38.82,89.0,77.0,33.0
1787836375.3,66.56,2816.0,3,1.000,1.000,1.0000,100,False,270.08170,42.75,89.0,77.0,33.0
1787836375.8,67.14,2836.5,3,1.000,1.000,1.0000,100,False,270.09105,40.00,89.0,78.0,33.0
1787836376.3,67.57,2753.5,3,1.000,1.000,1.0000,100,False,270.10040,41.18,89.0,64.0,16.0
1787836376.8,67.38,2679.2,0,1.000,0.000,0.0000,0,False,270.11052,41.18,89.0,41.0,13.0
1787836377.3,67.11,2655.8,4,1.000,0.726,1.3774,72.6,False,270.11986,40.00,89.0,39.0,13.0
1787836377.8,66.74,2088.5,4,0.750,0.726,1.0331,96.8,False,270.12921,42.35,89.0,50.0,14.0
1787836378.3,66.35,2027.8,4,0.730,0.726,1.0055,99.45205479452055,False,270.13817,36.47,89.0,56.0,16.0
1787836378.8,66.63,2048.2,4,0.730,0.726,1.0055,99.45205479452055,False,270.14751,42.75,89.0,60.0,18.0
1787836379.3,66.41,1872.2,4,0.720,0.726,0.9917,100,True,270.15647,35.29,89.0,65.0,19.0
1787836379.8,66.57,1871.0,4,0.730,0.726,1.0055,99.45205479452055,True,270.16581,37.65,89.0,70.0,19.0
1787836380.3,66.77,1871.8,4,0.730,0.726,1.0055,99.45205479452055,True,270.17516,33.33,89.0,71.0,20.0
1787836380.8,66.81,1884.8,4,0.730,0.726,1.0055,99.45205479452055,True,270.18411,38.82,89.0,72.0,21.0
1787836381.3,67.01,1880.2,4,0.720,0.726,0.9917,100,True,270.19541,40.00,89.0,41.0,1.0
1787836381.8,66.01,1851.2,4,0.730,0.726,1.0055,99.45205479452055,True,270.20436,37.65,89.0,24.0,1.0
1787836382.3,64.92,1831.5,4,0.730,0.726,1.0055,99.45205479452055,True,270.21449,37.65,89.0,21.0,1.0
1787836382.8,64.48,1798.8,4,0.730,0.726,1.0055,99.45205479452055,True,270.22344,33.33,89.0,22.0,2.0
1787836383.3,63.47,1785.0,4,0.730,0.726,1.0055,99.45205479452055,True,270.23240,40.00,89.0,27.0,2.0
1787836383.8,63.38,1776.5,4,0.730,0.726,1.0055,99.45205479452055,True,270.24096,34.12,89.0,28.0,3.0
1787836384.3,63.31,1741.5,4,0.730,0.726,1.0055,99.45205479452055,True,270.24953,38.82,89.0,30.0,4.0
1787836384.8,62.98,1741.5,4,0.730,0.726,1.0055,99.45205479452055,True,270.25849,35.29,89.0,31.0,5.0
1787836385.3,62.26,1736.2,4,0.730,0.726,1.0055,99.45205479452055,True,270.26705,41.18,89.0,33.0,6.0
1787836385.8,62.11,1747.0,4,0.730,0.726,1.0055,99.45205479452055,True,270.27562,37.65,89.0,34.0,6.0
1787836386.3,62.02,1711.5,4,0.730,0.726,1.0055,99.45205479452055,True,270.28419,36.47,89.0,31.0,3.0
1787836386.8,61.58,1689.2,4,0.730,0.726,1.0055,99.45205479452055,True,270.29275,37.65,89.0,29.0,3.0
1787836387.3,61.78,1687.2,4,0.730,0.726,1.0055,99.45205479452055,True,270.30132,36.47,89.0,30.0,3.0
1787836387.8,61.61,1690.5,4,0.730,0.726,1.0055,99.45205479452055,True,270.31066,40.00,89.0,30.0,4.0
1787836388.4,61.77,1686.0,4,0.730,0.726,1.0055,99.45205479452055,True,270.31923,36.47,89.0,30.0,1.0
1787836388.9,61.54,1526.2,4,0.720,0.726,0.9917,100,True,270.32741,42.75,89.0,24.0,1.0
1787836389.4,61.05,1387.0,4,0.730,0.726,1.0055,99.45205479452055,True,270.33597,35.29,89.0,24.0,1.0
1787836389.9,61.05,1304.2,4,0.730,0.726,1.0055,99.45205479452055,True,270.34454,41.18,89.0,26.0,1.0
1787836390.4,60.54,1208.5,4,0.730,0.726,1.0055,99.45205479452055,True,270.35272,36.47,89.0,26.0,1.0
1787836390.9,60.43,1343.8,4,0.720,0.726,0.9917,100,True,270.36128,41.18,89.0,25.0,1.0
1787836391.4,59.98,1391.0,4,0.730,0.726,1.0055,99.45205479452055,True,270.36946,36.47,89.0,24.0,1.0
1787836391.9,60.05,1402.0,4,0.730,0.726,1.0055,99.45205479452055,True,270.37764,38.82,89.0,24.0,1.0
1787836392.4,60.14,1405.5,4,0.720,0.726,0.9917,100,True,270.38582,37.65,89.0,24.0,1.0
1787836392.9,59.88,1399.5,4,0.730,0.726,1.0055,99.45205479452055,True,270.39438,33.33,89.0,24.0,1.0
1787836393.4,59.94,1397.5,4,0.730,0.726,1.0055,99.45205479452055,True,270.40256,36.47,89.0,23.0,1.0
1787836393.9,59.88,1396.0,4,0.730,0.726,1.0055,99.45205479452055,True,270.41152,34.12,89.0,23.0,1.0
1787836394.4,59.95,1398.0,4,0.730,0.726,1.0055,99.45205479452055,True,270.41969,37.65,89.0,24.0,1.0
1787836394.9,60.23,1403.2,4,0.730,0.726,1.0055,99.45205479452055,True,270.42787,34.90,89.0,23.0,1.0
1787836395.4,60.00,1403.0,4,0.720,0.726,0.9917,100,True,270.43644,38.82,89.0,23.0,1.0
1787836395.9,60.31,1409.5,4,0.730,0.726,1.0055,99.45205479452055,True,270.44461,38.82,89.0,23.0,1.0
1787836396.4,60.57,1414.5,4,0.730,0.726,1.0055,99.45205479452055,True,270.45279,36.47,89.0,23.0,1.0
1787836396.9,60.39,1418.0,4,0.730,0.726,1.0055,99.45205479452055,True,270.46291,35.29,89.0,23.0,1.0
1787836397.4,60.67,1419.0,4,0.720,0.726,0.9917,100,True,270.47148,36.47,89.0,23.0,1.0
1787836397.9,60.66,1420.0,4,0.730,0.726,1.0055,99.45205479452055,True,270.47966,35.29,89.0,23.0,1.0
1787836398.4,60.31,1424.0,4,0.730,0.726,1.0055,99.45205479452055,True,270.48822,34.12,89.0,23.0,1.0
1787836398.9,61.07,1430.5,4,0.730,0.726,1.0055,99.45205479452055,True,270.49640,37.65,89.0,23.0,1.0
1787836399.4,60.89,1431.8,4,0.730,0.726,1.0055,99.45205479452055,True,270.50575,34.12,89.0,23.0,1.0
1787836399.9,60.78,1436.5,4,0.730,0.726,1.0055,99.45205479452055,True,270.51392,40.00,89.0,23.0,1.0
1787836400.4,61.21,1440.2,4,0.730,0.726,1.0055,99.45205479452055,True,270.52249,37.65,89.0,23.0,1.0
1787836400.9,61.45,1442.8,4,0.730,0.726,1.0055,99.45205479452055,True,270.53106,38.82,89.0,23.0,1.0
1787836401.4,61.46,1447.2,4,0.730,0.726,1.0055,99.45205479452055,True,270.53923,37.65,89.0,23.0,1.0
1787836401.9,61.56,1451.5,4,0.730,0.726,1.0055,99.45205479452055,True,270.54780,37.65,89.0,23.0,1.0
1787836402.4,61.50,1453.2,4,0.730,0.726,1.0055,99.45205479452055,True,270.55637,40.00,89.0,23.0,1.0
1787836402.9,61.58,1454.0,4,0.730,0.726,1.0055,99.45205479452055,True,270.56493,38.82,89.0,23.0,1.0
1787836403.4,61.13,1449.5,4,0.730,0.726,1.0055,99.45205479452055,True,270.57311,37.65,89.0,23.0,1.0
